Epoch 1, Train Loss: 14.9397, Valid Loss: 10.3519, SSIM MAE: 599.6464, Size MAE: 99.9446, Best Vloss: inf, Best SSIM MAE: inf, Best Size MAE: inf
Epoch 1681, Train Loss: 0.3371, Valid Loss: 0.3224, SSIM MAE: 0.0772, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1682, Train Loss: 0.3375, Valid Loss: 0.3214, SSIM MAE: 0.0764, Size MAE: 0.0346, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1683, Train Loss: 0.3389, Valid Loss: 0.3268, SSIM MAE: 0.0784, Size MAE: 0.0363, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1684, Train Loss: 0.3376, Valid Loss: 0.3217, SSIM MAE: 0.0763, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1685, Train Loss: 0.3381, Valid Loss: 0.3209, SSIM MAE: 0.0763, Size MAE: 0.0346, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1686, Train Loss: 0.3388, Valid Loss: 0.3225, SSIM MAE: 0.0762, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1687, Train Loss: 0.3384, Valid Loss: 0.3251, SSIM MAE: 0.0791, Size MAE: 0.0355, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1688, Train Loss: 0.3397, Valid Loss: 0.3218, SSIM MAE: 0.0768, Size MAE: 0.0350, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1689, Train Loss: 0.3375, Valid Loss: 0.3207, SSIM MAE: 0.0765, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1690, Train Loss: 0.3393, Valid Loss: 0.3213, SSIM MAE: 0.0765, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1691, Train Loss: 0.3380, Valid Loss: 0.3221, SSIM MAE: 0.0764, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1692, Train Loss: 0.3379, Valid Loss: 0.3217, SSIM MAE: 0.0766, Size MAE: 0.0350, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1693, Train Loss: 0.3377, Valid Loss: 0.3238, SSIM MAE: 0.0779, Size MAE: 0.0358, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1694, Train Loss: 0.3383, Valid Loss: 0.3228, SSIM MAE: 0.0770, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1695, Train Loss: 0.3385, Valid Loss: 0.3276, SSIM MAE: 0.0776, Size MAE: 0.0351, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1696, Train Loss: 0.3379, Valid Loss: 0.3243, SSIM MAE: 0.0768, Size MAE: 0.0348, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1697, Train Loss: 0.3375, Valid Loss: 0.3226, SSIM MAE: 0.0774, Size MAE: 0.0354, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1698, Train Loss: 0.3380, Valid Loss: 0.3225, SSIM MAE: 0.0770, Size MAE: 0.0346, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1699, Train Loss: 0.3384, Valid Loss: 0.3217, SSIM MAE: 0.0767, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1700, Train Loss: 0.3376, Valid Loss: 0.3222, SSIM MAE: 0.0769, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1701, Train Loss: 0.3390, Valid Loss: 0.3205, SSIM MAE: 0.0764, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1702, Train Loss: 0.3377, Valid Loss: 0.3222, SSIM MAE: 0.0767, Size MAE: 0.0346, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1703, Train Loss: 0.3386, Valid Loss: 0.3225, SSIM MAE: 0.0763, Size MAE: 0.0348, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1704, Train Loss: 0.3373, Valid Loss: 0.3212, SSIM MAE: 0.0765, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1705, Train Loss: 0.3389, Valid Loss: 0.3213, SSIM MAE: 0.0761, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1706, Train Loss: 0.3384, Valid Loss: 0.3222, SSIM MAE: 0.0768, Size MAE: 0.0349, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1707, Train Loss: 0.3385, Valid Loss: 0.3210, SSIM MAE: 0.0765, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1708, Train Loss: 0.3380, Valid Loss: 0.3218, SSIM MAE: 0.0762, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1709, Train Loss: 0.3388, Valid Loss: 0.3214, SSIM MAE: 0.0767, Size MAE: 0.0346, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1710, Train Loss: 0.3403, Valid Loss: 0.3215, SSIM MAE: 0.0762, Size MAE: 0.0341, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034296
Epoch 1711, Train Loss: 0.3384, Valid Loss: 0.3228, SSIM MAE: 0.0763, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034126
Epoch 1712, Train Loss: 0.3385, Valid Loss: 0.3224, SSIM MAE: 0.0778, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034126
Epoch 1713, Train Loss: 0.3374, Valid Loss: 0.3208, SSIM MAE: 0.0763, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034126
Epoch 1714, Train Loss: 0.3380, Valid Loss: 0.3225, SSIM MAE: 0.0774, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034126
Epoch 1715, Train Loss: 0.3373, Valid Loss: 0.3201, SSIM MAE: 0.0763, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034126
Epoch 1716, Train Loss: 0.3373, Valid Loss: 0.3225, SSIM MAE: 0.0773, Size MAE: 0.0352, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034126
Epoch 1717, Train Loss: 0.3379, Valid Loss: 0.3216, SSIM MAE: 0.0763, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034126
Epoch 1718, Train Loss: 0.3387, Valid Loss: 0.3223, SSIM MAE: 0.0775, Size MAE: 0.0353, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034126
Epoch 1719, Train Loss: 0.3367, Valid Loss: 0.3214, SSIM MAE: 0.0767, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034126
Epoch 1720, Train Loss: 0.3381, Valid Loss: 0.3254, SSIM MAE: 0.0780, Size MAE: 0.0359, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034126
Epoch 1721, Train Loss: 0.3380, Valid Loss: 0.3212, SSIM MAE: 0.0760, Size MAE: 0.0340, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034126
Epoch 1722, Train Loss: 0.3374, Valid Loss: 0.3200, SSIM MAE: 0.0760, Size MAE: 0.0346, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034034
Epoch 1723, Train Loss: 0.3373, Valid Loss: 0.3242, SSIM MAE: 0.0774, Size MAE: 0.0356, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034034
Epoch 1724, Train Loss: 0.3383, Valid Loss: 0.3201, SSIM MAE: 0.0760, Size MAE: 0.0343, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034034
Epoch 1725, Train Loss: 0.3390, Valid Loss: 0.3218, SSIM MAE: 0.0763, Size MAE: 0.0348, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034034
Epoch 1726, Train Loss: 0.3389, Valid Loss: 0.3229, SSIM MAE: 0.0767, Size MAE: 0.0350, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034034
Epoch 1727, Train Loss: 0.3374, Valid Loss: 0.3217, SSIM MAE: 0.0759, Size MAE: 0.0342, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034034
Epoch 1728, Train Loss: 0.3401, Valid Loss: 0.3205, SSIM MAE: 0.0758, Size MAE: 0.0342, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034034
Epoch 1729, Train Loss: 0.3378, Valid Loss: 0.3213, SSIM MAE: 0.0761, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034034
Epoch 1730, Train Loss: 0.3382, Valid Loss: 0.3225, SSIM MAE: 0.0766, Size MAE: 0.0348, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034034
Epoch 1731, Train Loss: 0.3380, Valid Loss: 0.3205, SSIM MAE: 0.0759, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034034
Epoch 1732, Train Loss: 0.3391, Valid Loss: 0.3200, SSIM MAE: 0.0759, Size MAE: 0.0339, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.034034
Epoch 1733, Train Loss: 0.3381, Valid Loss: 0.3228, SSIM MAE: 0.0766, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.033903
Epoch 1734, Train Loss: 0.3375, Valid Loss: 0.3224, SSIM MAE: 0.0764, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.033903
Epoch 1735, Train Loss: 0.3377, Valid Loss: 0.3224, SSIM MAE: 0.0766, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.033903
Epoch 1736, Train Loss: 0.3376, Valid Loss: 0.3206, SSIM MAE: 0.0766, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.033903
Epoch 1737, Train Loss: 0.3384, Valid Loss: 0.3202, SSIM MAE: 0.0758, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075827, Best Size MAE: 0.033903
Epoch 1738, Train Loss: 0.3382, Valid Loss: 0.3219, SSIM MAE: 0.0765, Size MAE: 0.0346, Best Vloss: 0.3196, Best SSIM MAE: 0.075816, Best Size MAE: 0.033903
Epoch 1739, Train Loss: 0.3381, Valid Loss: 0.3253, SSIM MAE: 0.0791, Size MAE: 0.0358, Best Vloss: 0.3196, Best SSIM MAE: 0.075816, Best Size MAE: 0.033903
Epoch 1740, Train Loss: 0.3382, Valid Loss: 0.3226, SSIM MAE: 0.0775, Size MAE: 0.0355, Best Vloss: 0.3196, Best SSIM MAE: 0.075816, Best Size MAE: 0.033903
Epoch 1741, Train Loss: 0.3373, Valid Loss: 0.3252, SSIM MAE: 0.0782, Size MAE: 0.0354, Best Vloss: 0.3196, Best SSIM MAE: 0.075816, Best Size MAE: 0.033903
Epoch 1742, Train Loss: 0.3381, Valid Loss: 0.3203, SSIM MAE: 0.0762, Size MAE: 0.0343, Best Vloss: 0.3196, Best SSIM MAE: 0.075816, Best Size MAE: 0.033903
Epoch 1743, Train Loss: 0.3376, Valid Loss: 0.3203, SSIM MAE: 0.0761, Size MAE: 0.0342, Best Vloss: 0.3196, Best SSIM MAE: 0.075816, Best Size MAE: 0.033903
Epoch 1744, Train Loss: 0.3376, Valid Loss: 0.3240, SSIM MAE: 0.0767, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075816, Best Size MAE: 0.033903
Epoch 1745, Train Loss: 0.3373, Valid Loss: 0.3211, SSIM MAE: 0.0763, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075816, Best Size MAE: 0.033903
Epoch 1746, Train Loss: 0.3365, Valid Loss: 0.3215, SSIM MAE: 0.0764, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075816, Best Size MAE: 0.033903
Epoch 1747, Train Loss: 0.3381, Valid Loss: 0.3226, SSIM MAE: 0.0768, Size MAE: 0.0349, Best Vloss: 0.3196, Best SSIM MAE: 0.075816, Best Size MAE: 0.033903
Epoch 1748, Train Loss: 0.3378, Valid Loss: 0.3204, SSIM MAE: 0.0758, Size MAE: 0.0343, Best Vloss: 0.3196, Best SSIM MAE: 0.075816, Best Size MAE: 0.033903
Epoch 1749, Train Loss: 0.3375, Valid Loss: 0.3211, SSIM MAE: 0.0763, Size MAE: 0.0343, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1750, Train Loss: 0.3378, Valid Loss: 0.3212, SSIM MAE: 0.0760, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1751, Train Loss: 0.3384, Valid Loss: 0.3206, SSIM MAE: 0.0760, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1752, Train Loss: 0.3387, Valid Loss: 0.3207, SSIM MAE: 0.0764, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1753, Train Loss: 0.3392, Valid Loss: 0.3213, SSIM MAE: 0.0769, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1754, Train Loss: 0.3392, Valid Loss: 0.3222, SSIM MAE: 0.0767, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1755, Train Loss: 0.3387, Valid Loss: 0.3213, SSIM MAE: 0.0768, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1756, Train Loss: 0.3380, Valid Loss: 0.3213, SSIM MAE: 0.0764, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1757, Train Loss: 0.3378, Valid Loss: 0.3216, SSIM MAE: 0.0765, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1758, Train Loss: 0.3384, Valid Loss: 0.3231, SSIM MAE: 0.0767, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1759, Train Loss: 0.3375, Valid Loss: 0.3224, SSIM MAE: 0.0771, Size MAE: 0.0348, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1760, Train Loss: 0.3372, Valid Loss: 0.3219, SSIM MAE: 0.0765, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1761, Train Loss: 0.3382, Valid Loss: 0.3228, SSIM MAE: 0.0764, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1762, Train Loss: 0.3375, Valid Loss: 0.3204, SSIM MAE: 0.0763, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1763, Train Loss: 0.3374, Valid Loss: 0.3210, SSIM MAE: 0.0760, Size MAE: 0.0342, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1764, Train Loss: 0.3373, Valid Loss: 0.3225, SSIM MAE: 0.0767, Size MAE: 0.0346, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1765, Train Loss: 0.3385, Valid Loss: 0.3238, SSIM MAE: 0.0775, Size MAE: 0.0351, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1766, Train Loss: 0.3385, Valid Loss: 0.3222, SSIM MAE: 0.0769, Size MAE: 0.0346, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1767, Train Loss: 0.3374, Valid Loss: 0.3216, SSIM MAE: 0.0767, Size MAE: 0.0350, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1768, Train Loss: 0.3381, Valid Loss: 0.3207, SSIM MAE: 0.0760, Size MAE: 0.0343, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1769, Train Loss: 0.3386, Valid Loss: 0.3209, SSIM MAE: 0.0759, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1770, Train Loss: 0.3376, Valid Loss: 0.3228, SSIM MAE: 0.0767, Size MAE: 0.0346, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1771, Train Loss: 0.3371, Valid Loss: 0.3233, SSIM MAE: 0.0777, Size MAE: 0.0351, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1772, Train Loss: 0.3375, Valid Loss: 0.3228, SSIM MAE: 0.0768, Size MAE: 0.0347, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1773, Train Loss: 0.3374, Valid Loss: 0.3233, SSIM MAE: 0.0770, Size MAE: 0.0351, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1774, Train Loss: 0.3376, Valid Loss: 0.3218, SSIM MAE: 0.0767, Size MAE: 0.0348, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1775, Train Loss: 0.3377, Valid Loss: 0.3210, SSIM MAE: 0.0763, Size MAE: 0.0341, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1776, Train Loss: 0.3373, Valid Loss: 0.3224, SSIM MAE: 0.0761, Size MAE: 0.0343, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1777, Train Loss: 0.3370, Valid Loss: 0.3284, SSIM MAE: 0.0795, Size MAE: 0.0362, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1778, Train Loss: 0.3382, Valid Loss: 0.3220, SSIM MAE: 0.0768, Size MAE: 0.0349, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1779, Train Loss: 0.3387, Valid Loss: 0.3220, SSIM MAE: 0.0762, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1780, Train Loss: 0.3369, Valid Loss: 0.3220, SSIM MAE: 0.0764, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1781, Train Loss: 0.3383, Valid Loss: 0.3236, SSIM MAE: 0.0781, Size MAE: 0.0354, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1782, Train Loss: 0.3371, Valid Loss: 0.3201, SSIM MAE: 0.0755, Size MAE: 0.0342, Best Vloss: 0.3196, Best SSIM MAE: 0.075758, Best Size MAE: 0.033903
Epoch 1783, Train Loss: 0.3382, Valid Loss: 0.3226, SSIM MAE: 0.0762, Size MAE: 0.0345, Best Vloss: 0.3196, Best SSIM MAE: 0.075541, Best Size MAE: 0.033903
Epoch 1784, Train Loss: 0.3381, Valid Loss: 0.3207, SSIM MAE: 0.0765, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075541, Best Size MAE: 0.033903
Epoch 1785, Train Loss: 0.3382, Valid Loss: 0.3207, SSIM MAE: 0.0761, Size MAE: 0.0340, Best Vloss: 0.3196, Best SSIM MAE: 0.075541, Best Size MAE: 0.033903
Epoch 1786, Train Loss: 0.3386, Valid Loss: 0.3208, SSIM MAE: 0.0765, Size MAE: 0.0346, Best Vloss: 0.3196, Best SSIM MAE: 0.075541, Best Size MAE: 0.033903
Epoch 1787, Train Loss: 0.3367, Valid Loss: 0.3222, SSIM MAE: 0.0760, Size MAE: 0.0342, Best Vloss: 0.3196, Best SSIM MAE: 0.075541, Best Size MAE: 0.033903
Epoch 1788, Train Loss: 0.3378, Valid Loss: 0.3221, SSIM MAE: 0.0763, Size MAE: 0.0346, Best Vloss: 0.3196, Best SSIM MAE: 0.075541, Best Size MAE: 0.033903
Epoch 1789, Train Loss: 0.3380, Valid Loss: 0.3226, SSIM MAE: 0.0777, Size MAE: 0.0353, Best Vloss: 0.3196, Best SSIM MAE: 0.075541, Best Size MAE: 0.033903
Epoch 1790, Train Loss: 0.3382, Valid Loss: 0.3220, SSIM MAE: 0.0763, Size MAE: 0.0343, Best Vloss: 0.3196, Best SSIM MAE: 0.075541, Best Size MAE: 0.033903
Epoch 1791, Train Loss: 0.3376, Valid Loss: 0.3226, SSIM MAE: 0.0769, Size MAE: 0.0348, Best Vloss: 0.3196, Best SSIM MAE: 0.075541, Best Size MAE: 0.033903
Epoch 1792, Train Loss: 0.3387, Valid Loss: 0.3216, SSIM MAE: 0.0769, Size MAE: 0.0350, Best Vloss: 0.3196, Best SSIM MAE: 0.075541, Best Size MAE: 0.033903
Epoch 1793, Train Loss: 0.3371, Valid Loss: 0.3208, SSIM MAE: 0.0761, Size MAE: 0.0346, Best Vloss: 0.3196, Best SSIM MAE: 0.075541, Best Size MAE: 0.033903
Epoch 1794, Train Loss: 0.3384, Valid Loss: 0.3198, SSIM MAE: 0.0755, Size MAE: 0.0341, Best Vloss: 0.3196, Best SSIM MAE: 0.075541, Best Size MAE: 0.033903
Epoch 1795, Train Loss: 0.3371, Valid Loss: 0.3209, SSIM MAE: 0.0764, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1796, Train Loss: 0.3390, Valid Loss: 0.3214, SSIM MAE: 0.0763, Size MAE: 0.0344, Best Vloss: 0.3196, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1797, Train Loss: 0.3373, Valid Loss: 0.3219, SSIM MAE: 0.0769, Size MAE: 0.0348, Best Vloss: 0.3196, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1798, Train Loss: 0.3372, Valid Loss: 0.3195, SSIM MAE: 0.0757, Size MAE: 0.0341, Best Vloss: 0.3196, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1799, Train Loss: 0.3371, Valid Loss: 0.3207, SSIM MAE: 0.0758, Size MAE: 0.0342, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1800, Train Loss: 0.3379, Valid Loss: 0.3211, SSIM MAE: 0.0761, Size MAE: 0.0345, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1801, Train Loss: 0.3378, Valid Loss: 0.3211, SSIM MAE: 0.0758, Size MAE: 0.0344, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1802, Train Loss: 0.3372, Valid Loss: 0.3197, SSIM MAE: 0.0761, Size MAE: 0.0340, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1803, Train Loss: 0.3373, Valid Loss: 0.3220, SSIM MAE: 0.0764, Size MAE: 0.0340, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1804, Train Loss: 0.3378, Valid Loss: 0.3221, SSIM MAE: 0.0763, Size MAE: 0.0343, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1805, Train Loss: 0.3371, Valid Loss: 0.3225, SSIM MAE: 0.0772, Size MAE: 0.0351, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1806, Train Loss: 0.3380, Valid Loss: 0.3206, SSIM MAE: 0.0768, Size MAE: 0.0346, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1807, Train Loss: 0.3371, Valid Loss: 0.3219, SSIM MAE: 0.0763, Size MAE: 0.0345, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1808, Train Loss: 0.3371, Valid Loss: 0.3224, SSIM MAE: 0.0768, Size MAE: 0.0348, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1809, Train Loss: 0.3385, Valid Loss: 0.3204, SSIM MAE: 0.0762, Size MAE: 0.0342, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1810, Train Loss: 0.3371, Valid Loss: 0.3213, SSIM MAE: 0.0768, Size MAE: 0.0347, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1811, Train Loss: 0.3374, Valid Loss: 0.3216, SSIM MAE: 0.0765, Size MAE: 0.0344, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1812, Train Loss: 0.3388, Valid Loss: 0.3197, SSIM MAE: 0.0758, Size MAE: 0.0343, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1813, Train Loss: 0.3379, Valid Loss: 0.3210, SSIM MAE: 0.0763, Size MAE: 0.0348, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1814, Train Loss: 0.3379, Valid Loss: 0.3219, SSIM MAE: 0.0765, Size MAE: 0.0345, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1815, Train Loss: 0.3382, Valid Loss: 0.3206, SSIM MAE: 0.0759, Size MAE: 0.0342, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
Epoch 1816, Train Loss: 0.3378, Valid Loss: 0.3219, SSIM MAE: 0.0768, Size MAE: 0.0346, Best Vloss: 0.3195, Best SSIM MAE: 0.075507, Best Size MAE: 0.033903
